audio_file,text,speaker
wavs/utt_01173.wav,నీకీకష్టదశలో సహాయపడగలవారెవరూ లేరు ఆ సంగతి గుర్తుంచుకో అన్నాడు వ్యాఘ్రదత్తుడు అలా అంటే సమరసేనుడు తనకు సహాయపడగల వాళ్ల పేరు చెపుతాడని అతడి ఆశ.,speaker_2
wavs/utt_01174.wav,శాక్తేయుడి త్రిశూలం ఎక్కడవున్నదీ తెలిసినది నీవొక్కడికే కాదు ఆ సంగతి గుర్తుంచుకో పైగా ఆ త్రిశూలం ఎక్కడ వున్నదీ తెలిసినంతమాత్రాన ఉపయోగం ఏమీ లేదు అన్నాడు సమరసేనుడు.,speaker_1
wavs/utt_01175.wav,ఈ జవాబుతో వ్యాఘ్రదత్తుడు నివ్వెరపోయాడు శాక్తేయుడి త్రిశూలం శిథిల నగరంలోని ఏనుగుల వనంలో వున్నదని శివదత్తుడికి తెలుసు తను తన భటులకు చెబుతూండగా సమరసేనుడుకూడా చాటున వుండి విన్నాడు.,speaker_2
wavs/utt_01176.wav,త్రిశూలం ఎక్కడ వున్నదీ చాటున వుండి నీవు విన్నావని నాకు తెలుసు శివ దత్తుడికికూడా అది వున్న చోటు తెలుసు అయినా నీవు అతడుకూడా నన్ను అడ్డగించగలిగిన స్థితిలో లేరు అలాంటప్పుడు ఆ దివ్యశక్తులు గల త్రిశూలాన్ని నాచేత బడకుండా చేయగలవారెవరు అని వ్యాఘ్రదత్తుడు ప్రశ్నించాడు.,speaker_1
wavs/utt_01177.wav,"సమరసేనుడు, ఆ ప్రశ్నకు జవాబు చెప్పకుండా వూరికే నవ్వి వూరుకున్నాడు ఆ విధంగా వ్యాఘ్రదత్తుడిలో అనుమానాన్ని మరింత ఎక్కువచేయాలని సమసేనుడి ప్రయత్నం ఆ ప్రయత్నం ఫలిస్తుందనేందుకు సూచనగా వ్యాఘ్రదత్తుడి ముఖం వెలవెల పోవటం సమరసేనుడు గ్రహించాడు.",speaker_2
wavs/utt_01178.wav,త్రిశూలం నీచేత బడకుండా ఆటంకపరచగలవారు యిద్దరున్నారు వారిలో ఒకణ్ణిమాత్రం ప్రస్తుతానికి బంధించగలిగావు కాని ఆ త్రిశూలం నీకంట బడకముందే హతమార్చగలవాడు మరొకడున్నాడు అతడు నాకు మిత్రుడు అతడి ఆజ్ఞాపాలనకోసమే నేను నీ వ్యాఘ్రమండలానికి బయలుదేరాను తెలిసిందా అన్నాడు సమరసేనుడు.,speaker_1
wavs/utt_01179.wav,"వ్యాఘ్రదత్తుడు ఆ మాటలతో, కలవరపాటు చెందాడు తన విజయం అనుకొన్నంత తేలిక కాదని అతడికి సంశయం కలిగింది.",speaker_2
wavs/utt_01180.wav,నన్నాటంకపరచగల అతడెవరు అని అడిగాడు వ్యాఘ్రదత్తుడు.,speaker_1
wavs/utt_01181.wav,చతుర్నేత్రుడు అని బిగ్గరగా జవాబిచ్చాడు సమరసేనుడు.,speaker_2
wavs/utt_01182.wav,అతణ్ణి నీ వెరుగుదువన్నమాట అంటూ నవ్వాడు.,speaker_1
wavs/utt_01183.wav,అతడి ఆజ్ఞాపాలనకై యిక్కడికి వచ్చాను ఆ సంగతి గుర్తుంచుకో అన్నాడు సమరసేనుడు.,speaker_2
wavs/utt_01184.wav,వ్యాఘ్రదత్తుడు వణికిపోయాడు చతుర్నేత్రుడినిగురించీ అతడి శక్తియుక్తులనుగురించీ అతడు విన్నాడు.,speaker_1
wavs/utt_01185.wav,"ఇప్పుడేమి చేయటమా అని వ్యాఘ్రదత్తుడు ఆలోచించేంతలో దూరంగా సైనికుల కోలాహలం వినబడింది అంతలో ఒక భటుడు పరుగెత్తుకుంటూ వచ్చి అయ్యా శివదత్తుడు, తన అనుచరులతో శిథిలనగరం ప్రవేశించాడు అని చెప్పాడు.",speaker_2
wavs/utt_01186.wav,వ్యాఘ్రదత్తుడికి నెత్తిన పిడుగుపడినట్లయింది తన దగ్గిర వున్న కొద్దిమంది భటులతో శివదత్తుణ్ణి ఎదుర్కోవటమో లేక అక్కడినుంచి పలాయనం చేయటమో తప్ప అతడికి మార్గాంతరం లేదు కాని సమరసేనుణ్ణి ఏమిచేసేట్టు ఆ క్షణంలోనే అతణ్ణి తుదముట్టించటం మంచిదని తోచినా అది ప్రమాదమని అతడికి భయం కలిగింది తన మిత్రుడి మరణానికి కోపగించిన చతుర్నేత్రుడు మొత్తం వ్యాఘ్రమండలాన్నే నాశనంచేయగలడు.,speaker_1
wavs/utt_01187.wav,"సమరసేనా యిప్పటికీ యింత జరిగినతరువాతకూడా మనిద్దరం రాజీపడటం నీకూ నాకూకూడా క్షేమమని భావిస్తున్నాను ఆ రాజీమాటలేమిటో యిద్దరం తీరిగ్గా కూచుని, చర్చించాలి మనం ఇక్కడినుంచి మరోసురక్షిత ప్రదేశానికి వెళదాం అన్నాడు.",speaker_2
wavs/utt_01188.wav,తరువాత నిరాయుధుడైన సమరసేనుణ్ణి వెంటబెట్టుకుని వ్యాఘ్రదత్తుడూ అతడి భటులూ అక్కడినుంచి త్వరగా పారిపోసాగారు పారిపోతున్నవారికి దూరంగా శివదత్తుడి అనుచరులతో పోరు సల్పుతున్న వ్యాఘ్రదత్తుడి మిగిలిన భటుల అరపులు వినబడుతున్నాయి.,speaker_1
wavs/utt_01189.wav,విచిత్ర వివాహం.,speaker_2
wavs/utt_01190.wav,"పూర్వం పాటలీపురంలో ఒక ధనవంతుడైన బ్రాహ్మణుడికి కేసటుడనే కుమారుడుండేవాడు అతడు అసాధారణమైన, అందచందాలు కలవాడు యుక్తవయసు రాగానే అతనికి పెళ్ళాడాలనిపించింది తనకు తగిన అందగత్తె ఎక్కడా కనపడనందున కేసటుడు తీర్థయాత్రలు చేసి వస్తానని తల్లిదండ్రులతో చెప్పి కన్యాన్వేషణకు బయలుదేరాడు.",speaker_1
wavs/utt_01191.wav,"కేసటుడు చాలారోజులు ప్రయాణంచేసి నర్మదా తీరం చేరాడు ఆ సమయానికే అక్కడికి, పెళ్ళివారి గుంపొకటి చేరింది ఆ గుంపులోనుంచి ఒక ముసలి బ్రాహ్మణుడు కేసటుడి అందచందాలను చూసి అతనిదగ్గరికి వచ్చి.",speaker_2
wavs/utt_01192.wav,నాయనా పెద్దవాణ్ణి నా కొక్క సహాయం చేసిపెడుదూ అని ఎంతో దైన్యంగా అడిగాడు.,speaker_1
wavs/utt_01193.wav,చెప్పండి నాచేతనైతే అలాగే చేస్తాను అన్నాడు కేసటడు.,speaker_2
wavs/utt_01194.wav,నేనెంచెయ్యాలి అన్నాడు కేసటుడు నర్మదకు అద్దరని రత్నదత్తుడనే బ్రాహ్మణుడున్నాడు ఆయనకు రూపవతి అనే కుమార్తె చక్కని చుక్క ఉన్నది ఆ పిల్లను నాకొడుక్కు చేసుకోవటానికి పోతున్నాం నా కొడుకునింకా వారు చూడలేదు నువ్వు ఎంత అందగాడివో మావాడంత కురూపి వాణ్ణి చూస్తే రత్నదత్తుడు పిల్లనివ్వడు అందుచేత నువ్వు నావెంట వస్తివా నువ్వే నా కొడుకువని చెబుతాను నిన్నే పెళ్ళికొడుకును చేస్తాం పిల్ల మెళ్ళో నువ్వే తాళి కట్టు పెళ్లి అయిపోయాక నీ దారిన నువ్వు వెళ్లు నాదారిన నేను కోడల్ని తీసుకుపోతాను నీ రుణం ఉంచుకోనులే బాబూ అన్నాడు బ్రాహ్మణుడు.,speaker_1
wavs/utt_01195.wav,ఆ ముసలివాడి నీచత్వానికి కేసటుడు దిగ్భ్రమచెందాడు కాని ముందుగా మాట ఇచ్చాడు కనక ముసలివాడు కోరినట్టు చెయ్యక తప్పిందికాదు అతనుకూడా పెళ్ళిముఠాలో చేరి పడవల మీద నది దాటి ఆ సాయంకాలమే పెళ్ళివారి ఊరుచేరాడు.,speaker_2
wavs/utt_01196.wav,ఆ సాయంకాలం కేసటుడు కాలకృత్యాలు తీర్చుకునేటందుకు నదిదెగ్గెరెకి వెళ్ళే సరికి అతన్ని ఒక రాక్షసుడు పట్టుకుని తినబోయాడు తాను ఒక బ్రాహ్మణుడికి సాయపడటానికి మాట ఇచ్చాననీ ఆ పని పూర్తిచేసి మర్నాడు రాత్రి వస్తాననీ అప్పుడు రాక్షసుడు తనను తినవచ్చుననీ కేసటుడు చెప్పాడు.,speaker_1
wavs/utt_01197.wav,ఆడితప్పవు గద అన్నాడు రాక్షసుడు అనుమానిస్తూ.,speaker_2
wavs/utt_01198.wav,ఆడితప్పను గనకనే దుర్మార్గుడైన ఆ బ్రాహ్మణుడికి సాయం చేస్తున్నాను అన్నాడు కేసటుడు.,speaker_1
wavs/utt_01199.wav,సరే వెళ్ళిరా నీ సత్యసంధత ఎట్టిదో చూస్తాం అన్నాడు రాక్షసుడు.,speaker_2
wavs/utt_01200.wav,కేసటుణ్ణి పెళ్ళికొడుకును చేశారు వివాహం సక్రమంగా జరిగిపోయింది ఆ రాత్రి వధూవరులను గదిలోకి పంపారు కాని కేసటుడు రూపవతికేసి చూడలేదు ఆమెతో మాట్లాడలేదు ఇంత అందగాడు తనకు భర్త అయినాడని సంతోషించిన రూపవతి తన భర్తకు తనపై ఆగ్రహం కలిగిందనుకుని ఏమి చెయ్యటానికీ తోచక నిద్రపోయేదానిలాగా కళ్ళు మూసుకుని పడుకుంది.,speaker_1
wavs/utt_01201.wav,కేసటుడు నదిదగ్గరకు వచ్చేసరికీ రాక్షసుడు కనిపించి.,speaker_2
wavs/utt_01202.wav,యువకుడా భలే అన్నమాట నిలబెట్టుకున్నావు ఇంత సత్యసంధుడైన నిన్ను తిని నేను పవిత్రుణ్ణవుతాను అన్నాడు.,speaker_1
wavs/utt_01203.wav,ఇది చూసి రూపవతి ముందుకు వచ్చి ఆక్రోశిస్తూ అయ్యా ఆయన నా భర్త వదిలిపెట్టు అన్నది.,speaker_2
wavs/utt_01204.wav,నాకాకలిగా ఉన్నది నే నితన్ని తినేస్తాను అన్నాడు రాక్షసుడు.,speaker_1
wavs/utt_01205.wav,నీకాకలిగా ఉంటే నన్ను తిని ఆయనను విడిచిపెట్టు ఆయనను భక్షించి నన్ను దిక్కులేనిదాన్నిచేస్తే నాగతి ఏంకాను అన్నది రూపవతి.,speaker_2
wavs/utt_01206.wav,నన్నేం చెయ్యమన్నావు బిచ్చమెత్తుకో అన్నాడు రాక్షసుడు.,speaker_1
wavs/utt_01207.wav,"అనాధనైపోతే, నా కెవరు భిక్ష పెడతారు అన్నది రూపవతి.",speaker_2
wavs/utt_01208.wav,నువ్వడిగితే భిక్ష పెట్టనివాడు తల పగిలి చస్తాడు సరేనా ఇక వెళ్ళు అన్నాడు రాక్షసుడు.,speaker_1
wavs/utt_01209.wav,"ఆమెనుచూసి రాక్షసుడికి, చాలా ఆనందమయింది ఇదుగో నీభర్త తీసుకో అతనికి తగ్గభార్యవే దొరికావు మీ ఇద్దరూ నాలుగు కాలాలపాటు సుఖంగా ఉండండి అని వాళ్లిద్దరినీ దీవించి రాక్షసుడు చీకటిలో ఎటో వెళ్లిపోయాడు.",speaker_2
wavs/utt_01210.wav,రూపవతి పతిభక్తి చూసి కేసటుడికి ఎంతో ఆనందం కలిగింది అయినా అతను ఆమెతో అసలు విషయం చెప్పలేదు తెల్లవారేలోపుగా వారు ఇంటికి తిరిగివచ్చారు.,speaker_1
wavs/utt_01211.wav,మర్నాడు భోజనాలు పెందలాడే ముగించి పెళ్లివారు పెళ్ళికూతురితోసహా ఇంటికి తరలారు కృతఘ్నుడైన ముసలి బ్రాహ్మణుడు ఏరు దాటి తెప్ప తగలేసినట్టుగా కేసటుడితో పని అయిపోయింది గనక అతనికి పెట్టిన నగలు వస్త్రాలు లాక్కుని తనవారినందరినీ ఒక పడవలో ఎక్కించి మరొక పడవలో కేసటుణ్ణి ఎక్కించాడు రెండోపడవవాళ్ళకి పుష్కలంగా డబ్బిచ్చి నడియేట్లో పడవను ముంచెయ్యమనికూడా చెప్పాడు నది దాటేటప్పుడు ముందుపడవ సవ్యంగా అవతలి ఒడ్డు చేరింది వెనకపడవ మాత్రం నట్టేట ముణిగిపోయింది.,speaker_2
wavs/utt_01212.wav,బాగా ఈదటం చేతనైన పడవవాళ్ళు మాత్రం ఈదుకుంటూ ఒడ్డు చేరారు.,speaker_1
wavs/utt_01213.wav,"ప్రవాహం బలంగా ఉండటంవల్ల కేసటుడెక్కిన పడవ ముణిగికూడా, చాలాదూరం కొట్టుకుపోయింది కేసటుడు చావు తప్పి కన్నులొట్టపోయి ఏదోవిధంగా ఆ పడవలో నుంచి బయటపడి ఒడ్డు చేరుకోగలిగాడు తనకు ముసలిబ్రాహ్మణుడు చేసిన ద్రోహం కన్నా రూపవతికి దూరంకావటం కేసటుణ్ణి చాలా బాధించింది.",speaker_2
wavs/utt_01214.wav,ఇక్కడ పెళ్లివారివెంట నది దాటి కాలినడకన నడిచిపోతున్న రూపవతి ముసలి బ్రాహ్మణుడిదగ్గెరకు వెళ్లి వినయంగా.,speaker_1
wavs/utt_01215.wav,ఏమండీ మిగిలినవారంతా నడుస్తున్నారు ఆయనగారు మాత్రం ఎక్కడా కనిపించరేం అని అడిగింది.,speaker_2
wavs/utt_01216.wav,నీ భర్తేనా ఇడుగో అంటూ ముసలిబ్రాహ్మణుడు కురూపి అయిన తన కుమారుణ్ణి చూపించాడు.,speaker_1
wavs/utt_01217.wav,నా భర్త ఈయనా ఇదేదో రాజుగారినే అడిగి తేలుస్తాను అన్నదామె.,speaker_2
wavs/utt_01218.wav,పెళ్ళికూతురు నిజంగా అంతపనీ చేస్తే రాజుగారు తన తల తీయించేస్తారని ముసలివాడికి భయం పట్టుకుంది అందుచేత ఆయన ఆ పిల్లను వెంటనే పుట్టింటికి పంపించేసి తన దారిన తాను వెళ్ళాడు.,speaker_1
wavs/utt_01219.wav,రూపవతికి మాత్రం తను పుట్టిల్లు చేరానన్న సంతోషం ఏమీ లేకుండా పోయింది ఆమె తన భర్తకోసం అహోరాత్రాలు పరితపించసాగింది ఆయన సజీవుడో కాదో అన్న భయంకూడా ఆమెను పట్టుకున్నది వృద్ధ బ్రాహ్మణుడు తన భర్తకేమైనా కీడు కలిగించాడేమో అని ఆలోచించసాగింది.,speaker_2
wavs/utt_01220.wav,"ఈలోపుగా, ప్రాణాలతో ప్రవాహంనుంచి బయటపడిన కేసటుడు రూపవతికి జరిగిన అన్యాయం గురించి ఆమె తండ్రి అయిన రత్నదత్తుడితో చెప్పేసి ఆ అన్యాయంలో తానుకూడా భాగం పంచుకున్నందుకు ప్రాయశ్చిత్తం చేసుకుందామని కాలినడకన రూపవతి తండ్రి ఇల్లు చేరుకున్నాడు.",speaker_1
wavs/utt_01221.wav,అక్కడ కేసటుడికి రూపవతి కనిపించగానే అతనికి ఎక్కడలేని ఆశ్చర్యమూ వేసింది రూపవతికి కలిగిన ఆనందానికి మేరేలేదు కేసటుడికి ఆ యింట అల్లుడికి జరగవలిసిన మర్యాదలన్నీ జరిగాయి.,speaker_2
wavs/utt_01222.wav,కొంతకాలం అత్తవారింట ఉండి కేసటుడు రూపవతితోసహా పాటలిపురానికి తిరిగివెళ్ళిపోయాడు అక్కడ చాలా కాలం వారు సుఖంగా జీవించారు.,speaker_1
wavs/utt_01223.wav,యుక్తిగల మంత్రి.,speaker_2
wavs/utt_01224.wav,పూర్వం అరేబియాలో ఒక సుల్తానుండేవాడు ఆయన పరిపాలనపట్ల అశ్రద్ద గల వాడై ఎంత సేపూ తన స్వంత సుఖాలలో నిమగ్నుడై ఉండటంవల్ల రాజ్యమంతా దుస్థితికి వచ్చింది.,speaker_1
wavs/utt_01225.wav,"అధికారులు, సోమరులైపోయారు వృత్తి వ్యవసాయాలు నశించినాయి ప్రజల జీవితం కళాకాంతులు లేకుండా పోయింది.",speaker_2
wavs/utt_01226.wav,సుల్తానుగారి వద్ద చాలామంది మంత్రులుండేవారు వారిలో కొందరు సుల్తాన్ లాగే సుఖాలలో ముణిగిపోయారు మిగిలిన వారికి రాజ్యం పాడైపోతున్నదని విచారం ఉన్నప్పటికీ ఏమైనా చెబితే సుల్తాన్ ఆగ్రహిస్తాడేమోనని భయపడ్డారు.,speaker_1
wavs/utt_01227.wav,ఆఖరుకు మంత్రులలో ఒకడు సుల్తానుకు హెచ్చరిక చెయటానికి ఒక ఉపాయం ఆలోచించాడు ఆయన ఒకనాటి సాయంకాలం సుల్తాన్ వెంట తోటషికారుకు వెళ్ళాడు చీకటి పడి వారు తిరిగి వచ్చే సమయంలో వారికి గుడ్లగూబల అరుపులు వినిపించాయి అది వినగానే మంత్రి ఆగి శ్రద్దగా ఆలకించసాగాడు.,speaker_2
wavs/utt_01228.wav,రెండు గుడ్లగూబలు మాట్లాడుకుంటున్నాయి మహారాజా వాటి సంభాషణ వింటున్నాను అన్నాడు మంత్రి.,speaker_1
wavs/utt_01229.wav,నీకు గుడ్లగూబల భాష తెలుసునా యేమిటి అన్నాడు సుల్తాన్.,speaker_2
wavs/utt_01230.wav,అవి ఏ విషయం మాట్లాడుకుంటునాయేమిటి అని అడిగాడు సుల్తాన్ ఎందుకడుగుతారు మహారాజా బుద్ది లేని పక్షులు వాటి మాటలను లక్ష్య పెట్టవలసిన పనిలేదు అన్నాడు మంత్రి.,speaker_1
wavs/utt_01231.wav,అవి ఆడే బుద్ధిలేని మాటలు నాకు కూడా చెప్పరాదా అన్నాడు సుల్తాన్.,speaker_2
wavs/utt_01232.wav,నేనే వినలేని ఘోరమైన అబద్ధాలు విని సహించగలరా అన్నాడు మంత్రి.,speaker_1
wavs/utt_01233.wav,అంతగా అయితే గుడ్లగూబులను దండించుదాం అవి అన్నమాట లేమిటో చెప్పు త్వరగా అన్నాడు సుల్తాన్.,speaker_2
wavs/utt_01234.wav,అయితే వినండి ఆ గుడ్లగూబలు వియ్యమందుదా మనుకుంటున్నాయి ఆడ గుడ్లగూబ తల్లిని మగదాని తల్లి కట్నం అడుగుతున్నది తన కొడుక్కు యాభై పాడుబడిన గ్రామా లిమ్మంటున్నది కావలిస్తే అయిదు వందల గ్రామాలిస్తానంటున్నది ఆడదాని తల్లి పాడుబడిన గ్రామాలు అయిదువందలు నీకెక్కడివని మగదానితల్లి అడుగుతున్నది సుల్తాన్ వారి చల్లని పరిపాలనలో పాడుబడిన గ్రామాలకు కొదువే లేదంటున్నది ఆడ గుడ్లగూబతల్లి అన్నాడు మంత్రి.,speaker_1
wavs/utt_01235.wav,"సుల్తాన్ మరి నోరెత్తలేదు రాజ్యం భ్రష్టయిపోతున్నదని మంత్రి, తనకు తెలియజేయటానికై ఇదంతా కల్పించాడని సుల్తాన్ గ్రహించాడు.",speaker_2
wavs/utt_01236.wav,ఉన్నమాట అన్నందుకు దండన దేనికి నిన్ను ప్రధాన మంత్రిగా వేస్తున్నాను ఆ మగగుడ్లగూబకు కట్నం పుట్టకుండా చూడు అన్నాడు సుల్తాన్.,speaker_1
wavs/utt_01237.wav,మర్నాటినుంచీ సుల్తాన్ లో పెద్ద మార్పు కలిగింది ఆయన తన భోగాలను కట్టిపెట్టి రాచకార్యాలు శ్రద్ధగా చుడసాగాడు వ్యవసాయము వివిధ వృత్తులు వృద్ధిచెంది రాజ్యం త్వరలోనే బాగుపడింది.,speaker_2
wavs/utt_01238.wav,సాహస బాలిక.,speaker_1
wavs/utt_01239.wav,చాలాకాలం కిందట ఒకానొక దేశంలో ఒక పురోహితుడుండేవాడు ఆయనకు మాణిక్యం అని ఒక కూతురుండేది ఆమె చాలా ధైర్యంగలది ఒక నాడు పురోహితుడు అతని భార్యా సంపాదనకోసం వెళ్ళి పొద్దూకిన తర్వాత కూడా రాలేదు.,speaker_2
wavs/utt_01240.wav,సూర్యాస్తమయం అయిన కొంతసేపటికి మాణిక్యం స్నానంచేద్దామని స్నానాల గది లోకి వెళ్ళి అక్కడ నీళ్ళ కాగువెనక ఎవరో దొంగ వున్నట్టు పసిగట్టింది ఆమె స్నానం మానేసి ఇంట్లోకి వెళ్లి తలుపు వేసుకుంది.,speaker_1
wavs/utt_01241.wav,మరి కాస్త చీకటిపడ్డాక దొంగవాడు స్నానాల గదిలోనుంచి వచ్చి ఇంటి వాకిలి తలుపు తట్టి చిన్న గొంతుతో అమ్మాయ్ అని పిలిచాడు తండ్రి పిలిచాడని మాణిక్యం తలుపు తీస్తుందని వాడి ఉద్దేశం.,speaker_2
wavs/utt_01242.wav,తలుపు సందుల్లోనుంచి దొంగను చూసిన మాణిక్యం తలుపు గడియ బిగుసుకుంది నాన్నా ఆపక్క కిటికిలోంచి దూరివచ్చి గడియ తియ్యి అన్నది తన యుక్తి పారినందుకు సంతోషించి దొంగవాడు పక్క కిటికీదగ్గిరికి వచ్చే లోపుగా మాణిక్యం కిటికీదగ్గిర గండ్రగొడ్డలితో నిలబడి వాడు కిటికీలో నుంచి తల దూర్చగానే ఒక్క పెట్టుపెట్టింది.,speaker_1
wavs/utt_01243.wav,"తరువాత మాణిక్యం దొంగవాడి మొండాన్ని, తునాతునకలుగా నరికి తన తలను అవయవాలను వేరు వేరు గోతాలలో పెట్టి మూతులు కట్టింది ఆ తరవాత దీపం ఆర్పేసి కూచుంది.",speaker_2
wavs/utt_01244.wav,మరికొంతసేపట్లో దొంగవాడి అనుచరులైన మిగిలిన దొంగలు వచ్చి తలుపు తట్టారు మాణిక్యం తలుపువద్దకు వచ్చి రహస్యంగా ఎవరు అని వాళ్ళు రహస్యంగానే అడిగారు.,speaker_1
wavs/utt_01245.wav,పని ముగించాను పక్క కిటికీ దగ్గరికి వస్తే మూటలు అందిస్తా అని మాణిక్యం రహస్యంగానే చెప్పింది.,speaker_2
wavs/utt_01246.wav,దొంగలు మాణిక్యం గొంతు తెలుసుకోలేకపోయారు పక్క కిటికీదగ్గిరికీ వచ్చారు మాణిక్యం వారికి మూటలు అందించింది.,speaker_1
wavs/utt_01247.wav,ఇక రా పోదాం అన్నారు దొంగలు వంటిల్లు కూడా చూసి నేను మీ వెనకే వస్తా మీరు ముందు నడుస్తూ ఉండండి అన్నది మాణిక్యం.,speaker_2
wavs/utt_01248.wav,ఆలస్యం చేసేవ్ అంటూ దొంగలు వెళ్లిపోయారు.,speaker_1
wavs/utt_01249.wav,పొద్దుబోయి తల్లిదండ్రులు రాగానే మాణిక్యం వారితో జరిగినదంతా చెప్పింది వాళ్ళు తమ కూతురి ధైర్యసాహసాలకు సంతోషించారు కాని మిగిలిన దొంగలు పిల్లమీద పగతీర్చుకుంటారేమోనని మాత్రం వాళ్ళు భయపడ్డారు.,speaker_2
wavs/utt_01250.wav,ఈలోపుగా దొంగలు అడివిలో వున్న తమ మేడ చేరుకుని మూటలు విప్పి తమ అనుచరుడికి జరిగిన ఘోరం తెలుసుకున్నారు ఇదంతా ఆ పురోహితుడి కూతురి పని దాని పని పట్టించాలి అనుకున్నారు మర్నాడందరూ మంచి మంచి దుస్తులు వేసుకుని పుల్లయ్య అనే వెర్రి వాడికి గొప్పగా అలంకారాలు చేసి అందరూ బయలుదేరి పురోహితుడింటికి వెళ్ళారు.,speaker_1
wavs/utt_01251.wav,"ఏమండీ మీ ఇంట పెళ్ళికావలిసిన పిల్ల వుందని, చెప్పారు ఉంటే మావాడికి చేసుకుని బోలెడంత నగ పెడతాం పెళ్లిఖర్చులుకూడా మేమే పెట్టుకుంటాం అన్నారు దొంగలు పురోహితుడితో.",speaker_2
wavs/utt_01252.wav,పురోహితుడు సంతోషించాడు ఖర్చులేకుండా పిల్ల పెళ్లయిపోతుంది వియ్యాల వారు ధనికులుగా కనపడ్డారు దొంగలు పిల్లమీద పగ సాధించేలోపుగా పిల్లని అత్తవారింటికి పంపెయ్యటము మంచిదే ఇవన్నీ ఆలోచించి పురోహితుడు సరేనన్నాడు.,speaker_1
wavs/utt_01253.wav,"వీళ్ళ వాలకం చూస్తే వీళ్ళే నిన్న వచ్చిన దొంగలల్లే ఉన్నారు, నాన్నా అని మాణిక్యం తండ్రితో అన్నది కాని మాణిక్యం తల్లిదండ్రులు కోప్పడ్డారు.",speaker_2
wavs/utt_01254.wav,ఆ పూటే పెళ్ళయింది సాయంకాలం పెళ్ళివారు పెళ్ళికూతురుతో సహా తరలివెళ్లారు చీకటి పడేసరికల్లా వారు ఆడవిలో తమ మేడ చేరుకున్నారు.,speaker_1
wavs/utt_01255.wav,హంతకిని ఇప్పుడే చంపేద్దాం అన్నారు కొందరు దొంగలు.,speaker_2
wavs/utt_01256.wav,నాకు పెళ్లి చేసినట్టే చేసి నా పెళ్లాంతో ఒక్క మాటైనా మాట్లాడకముందే దాన్ని చంపేస్తారా అని ఏడవటం ప్రారంభించాడు పిచ్చి పుల్లయ్య.,speaker_1
wavs/utt_01257.wav,సరే రేప్పొద్దుటిదాకా అది పారిపోకుండా చూసేభారం నీది రేప్పొద్దున దాన్ని హతమారుస్తాం అన్నారు దొంగలు.,speaker_2
wavs/utt_01258.wav,దొంగలు కింది అంతస్తులో పడుకున్నారు మాణిక్యాన్ని పైకి పంపారు పుల్లయ్య సంతోషపడుతూ పైకి వచ్చాడు అతడు రాగానే మాణిక్యం అబ్బా ఈ మేడలో ఎంత ఉక్కగా వున్నది గాలే రావటంలేదు అన్నది.,speaker_1
wavs/utt_01259.wav,అమ్మో నువ్వు బయటికి పోవటానికి వీల్లేదు వాళ్ళు చంపేస్తారు అన్నాడు పుల్లయ్య భయపడుతూ.,speaker_2
wavs/utt_01260.wav,నా మొగుడివికదూ యెలాగైనా తోటలో ఒక్క పావుగంటసేపు తిరిగిరానీ అన్నది మాణిక్యం.,speaker_1
wavs/utt_01261.wav,పారిపోవటానికా నాకు తెలుసులే అన్నాడు పుల్లయ్య.,speaker_2
wavs/utt_01262.wav,ఈ ఉపాయం పిచ్చిపుల్లయ్యకు నచ్చింది వాడు మాణిక్యం నడుముకు తాడు కట్టి కిటికీగుండా కింది తోటలోకి దించాడు మాణిక్యం కింద దిగుతూనే తాడు ఊడదీసుకుని దాన్ని ఒక మేక నడుముకు కట్టి పారిపోయింది.,speaker_1
wavs/utt_01263.wav,మేక గడ్డి మేస్తూ అటూ ఇటూ తిరగటంలో పిచ్చిపుల్లయ్య చెతిలో తాడు బిగుసుకున్నది వాడు దాన్ని పైకి లాగసాగాడు మేక మే మే అని అరవసాగింది.,speaker_2
wavs/utt_01264.wav,"ఇష్ ఊరుకో ఏమిటా మేక అరుపులు వాళ్ళు వింటే, నిన్నూ నన్నూ తంతారు అన్నాడు పుల్లయ్య కాని మేక ఇంకా గట్టిగా అరవసాగింది ఎట్లాగో పుల్లయ్య మేకను లోపలికి చేర్చి అయ్యో నా పెళ్లాం మేక అయిపోయింది అని ఏడవసాగాడు.",speaker_1
wavs/utt_01265.wav,"మేక అరుపులు పిచ్చివాడి ఏడుపూ విని దొంగలు నిద్రలేచి పైకివచ్చి చూశారు పిచ్చివాణ్ణి మోసంచేసి మాణిక్యం పారిపోయిందని తెలుసుకున్నారు ఆమెను పట్టుకోవటానికి గుర్రాలమీద, అప్పటి కప్పుడే బయలుదేరారు.",speaker_2
wavs/utt_01266.wav,అడివిలో కొంత దూరం వెళ్లిన మాణిక్యం గుర్రాల చప్పుడు విని సమీపంలో ఒక చెట్టులో పెద్ద తొర్ర ఉండటం గమనించి అందులోకి దిగి దాక్కుంది మరుక్షణంలోనే దొంగలు వచ్చారు వారికి ఎక్కడా మణిక్యం జాడ కనపడలేదు వారిలో ఒకడు తన కత్తితో చెట్టు తొర్రలోకి పొడిచిచూశాడు కత్తి మొన మాణిక్యం భుజంలోకి దిగపడింది కాని ఆమె కిక్కురుమనలేదు దొంగ కత్తి బయటకు లాగేటప్పుడు ఆమె తన చీరతో కత్తిని తుడిచింది కత్తికి రక్తం మరక లేక పోవటం చూసి దొంగ చెట్టుతొర్రలో ఎవరూ లేరనుకున్నాడు.,speaker_1
